kpt#   1, nband= 36, wtk=  1.00000, kpt=  0.0000  0.0000  0.0000 (reduced coord)
 -22.70468  -22.63964  -22.09201  -22.03673  -20.80960  -20.75785  -19.27486  -19.20146
 -16.68653  -16.64128  -14.63953  -14.61941  -12.93743  -12.77544  -12.36722  -12.08763
 -11.32356  -11.22634  -11.05414  -11.00079  -10.34923  -10.28161  -10.27753  -10.17495
  -9.62874   -9.57539   -8.37839   -8.37031   -7.30034   -7.22055   -7.06579   -6.79939
  -4.70825   -4.20053   -2.00243   -1.91797
 kpt#  12, nband= 36, wtk=  1.00000, kpt=  0.5500  0.0000  0.0000 (reduced coord)
 -22.94676  -22.41676  -22.28298  -21.78394  -21.02280  -20.51836  -19.43244  -19.03523
 -16.80579  -16.49806  -14.76605  -14.50770  -13.17185  -12.82581  -12.50111  -11.81451
 -11.55284  -11.31709  -10.92035  -10.87381  -10.60766  -10.42780  -10.00577   -9.94284
  -9.89925   -9.25548   -8.65685   -8.07122   -7.31730   -7.30319   -6.96735   -6.80030
  -4.67545   -4.16657   -2.11067   -1.80267
 kpt#  13, nband= 36, wtk=  1.00000, kpt=  0.6000  0.0000  0.0000 (reduced coord)
 -23.19107  -22.58617  -22.02662  -21.53524  -21.17986  -20.25419  -19.58568  -18.84695
 -16.89745  -16.33631  -14.87474  -14.46967  -13.53824  -13.25203  -12.29952  -11.95988
 -11.75613  -11.27801  -10.90228  -10.84589  -10.74860  -10.30486  -10.21291   -9.74386
  -9.53217   -8.99383   -8.80440   -7.79122   -7.41334   -7.31062   -6.81933   -6.80245
  -4.58126   -4.06927   -2.21973   -1.59394
 kpt#  14, nband= 36, wtk=  1.00000, kpt=  0.6500  0.0000  0.0000 (reduced coord)
 -23.41024  -22.79671  -21.68067  -21.54670  -21.02116  -20.07409  -19.61673  -18.68848
 -16.91719  -16.21421  -14.92553  -14.61122  -14.04942  -13.44230  -12.36662  -12.13974
 -11.93270  -11.34330  -11.16629  -10.73872  -10.67056  -10.47073   -9.97615   -9.47910
  -9.18335   -9.11877   -8.44599   -7.73615   -7.31724   -7.25750   -6.80143   -6.67721
  -4.43371   -3.91783   -2.29913   -1.72023
